Nombre;CUIT;NroPrestador;Sucursal;Provincia;Seccional;Partido;Localidad;Domicilio;Telefono;Clasificacion prestador;Tipo de prestador;Especialidad;Plan;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;Internacion;UTINeo;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;Cirugias;Artroscopica;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Anatomia Patologia;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Colposcopia;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Eco-Doppler;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ecografia;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Endoscopia Digestiva;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Estudios mamarios;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Holter;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Laboratorio;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Monitoreo Fetal;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Presurometria;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Radiologia;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Tomografia Computada;Universal;
CLINICA PRIVADA ALCORTA;30615651644;900017;1;Buenos Aires;GBA OESTE;Moreno;Moreno;Aristobulo del Valle 2629;11 2867 4800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Urodinamia;Universal;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;GuardiaActiva;Clinica;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;GuardiaActiva;General;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;GuardiaPasiva;Ginecologica;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;GuardiaPasiva;Quirurgica;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;GuardiaPasiva;Traumatologica;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Cardiologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Clinica Medica;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Diabetologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Endocrinologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Gastroenterologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Ginecologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Nefrologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Neurocirugia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Neurologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Nutricion;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Oncologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Otorrinolaringologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Patologia Mamaria;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Pediatria;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Reumatologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Urologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Kinesiologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;Internacion;Pediatrica;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;Internacion;Piso;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;Internacion;UCO;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;Internacion;UTI;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;Cirugias;Cabeza y Cuello;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;Cirugias;General;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;Cirugias;Plastica Reparadora;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;Cirugias;Toracica;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;Cirugias;Vascular Periferica;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Eco-Doppler;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ecografia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Electrocardiograma;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Endoscopia Digestiva;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Holter;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Laboratorio;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Presurometria;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Puncion Mamaria;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Puncion Tiroide;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD);30581835376;5792;1;Buenos Aires;GBA OESTE;Moron;Haedo;Segunda Avenida Rivadavia 15577;11 2465 1251;Clinicas y Sanatorios;DiagnosticoyTratamiento;Urodinamia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD) Consultorios;30581835376;5792;2;Buenos Aires;GBA OESTE;Moron;Moron;Nuestra Sra. del Buen Viaje 457;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Cardiologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD) Consultorios;30581835376;5792;2;Buenos Aires;GBA OESTE;Moron;Moron;Nuestra Sra. del Buen Viaje 457;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Clinica Medica;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD) Consultorios;30581835376;5792;2;Buenos Aires;GBA OESTE;Moron;Moron;Nuestra Sra. del Buen Viaje 457;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Dermatologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD) Consultorios;30581835376;5792;2;Buenos Aires;GBA OESTE;Moron;Moron;Nuestra Sra. del Buen Viaje 457;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Gastroenterologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD) Consultorios;30581835376;5792;2;Buenos Aires;GBA OESTE;Moron;Moron;Nuestra Sra. del Buen Viaje 457;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Ginecologia;Superador;
CLINICA DOCTORES TACHELLA (TOTAL SALUD) Consultorios;30581835376;5792;2;Buenos Aires;GBA OESTE;Moron;Moron;Nuestra Sra. del Buen Viaje 457;11 2465 1251;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Superador;
CLINICA PSIQUIATRICA PRIVADA MODELO DEL SOL;34605473360;900022;1;Buenos Aires;GBA OESTE;La Matanza;Ramos Mejia;Chacabuco 770;011 4654-6989;Clinicas y Sanatorios;GuardiaActiva;Psiquiatrica;Universal;
CLINICA PSIQUIATRICA PRIVADA MODELO DEL SOL;34605473360;900022;1;Buenos Aires;GBA OESTE;La Matanza;Ramos Mejia;Chacabuco 770;011 4654-6989;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Psicologia;Universal;
CLINICA PSIQUIATRICA PRIVADA MODELO DEL SOL;34605473360;900022;1;Buenos Aires;GBA OESTE;La Matanza;Ramos Mejia;Chacabuco 770;011 4654-6989;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Psicopedagogia;Universal;
CLINICA PSIQUIATRICA PRIVADA MODELO DEL SOL;34605473360;900022;1;Buenos Aires;GBA OESTE;La Matanza;Ramos Mejia;Chacabuco 770;011 4654-6989;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Psiquiatria;Universal;
CLINICA PSIQUIATRICA PRIVADA MODELO DEL SOL;34605473360;900022;1;Buenos Aires;GBA OESTE;La Matanza;Ramos Mejia;Chacabuco 770;011 4654-6989;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Psiquiatria Infantil;Universal;
CLINICA PSIQUIATRICA PRIVADA MODELO DEL SOL;34605473360;900022;1;Buenos Aires;GBA OESTE;La Matanza;Ramos Mejia;Chacabuco 770;011 4654-6989;Clinicas y Sanatorios;Internacion;Internacion Psiquiatrica;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;GuardiaActiva;Quemados;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Alergia e Inmunologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Cardiologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Clinica Medica;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Dermatologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Diabetologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Endocrinologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Gastroenterologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Ginecologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Nefrologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Odontologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Quemados;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Urologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Kinesiologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Hemodinamia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Internacion;Internacion Cardiologica;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Internacion;Internacion Traumatologica;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Internacion;Pediatrica;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Internacion;Piso;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Internacion;Respirador;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Internacion;UCO;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Internacion;UTI;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Internacion;UTINeo;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Internacion;UTIP;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Cirugias;Artroscopica;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Cirugias;Cabeza y Cuello;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Cirugias;Cardiaca;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Cirugias;Nariz y oido;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Cirugias;Neurocirugia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Cirugias;Plastica Reparadora;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Cirugias;Toracica;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;Cirugias;Vascular Periferica;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;DiagnosticoyTratamiento;Anatomia Patologia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;DiagnosticoyTratamiento;Colposcopia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;DiagnosticoyTratamiento;Densitometria Osea;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;DiagnosticoyTratamiento;Eco-Doppler;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ecografia;Universal;
HOSPITAL PRIVADO NUESTRA SEÑORA DE LA MERCED;30568888851;900025;1;Buenos Aires;GBA NOROESTE;Tres de Febrero;Martin Coronado;Besada 6969;11 3073 7638;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ecografia TN;Universal;
